"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"146991","SAN BERNARDINO & RIVERSIDE COUNTIES CENTRAL LABOR COUNCIL","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",4000
"14869","PACIFIC EGG & POULTRY ASSOCIATION","Poultry & Eggs","Agriculture","Poultry & eggs",33.7349397590361,66.2650602409639,"#570000AF","#570000AF",8300
"14872","PACIFIC MERCHANT SHIPPING ASSOCIATION","Sea Transport","Transportation","Sea transport",65.9090909090909,34.0909090909091,"#00004DAF","#00004DAF",8800
"149046","KEVIN DE LEON FOR ASSEMBLY 2018","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",42900
"14908","PARAMOUNT FARMING","Crop Production & Basic Processing","Agriculture","Vegetables, fruits & tree nuts",60.6007067137809,39.3992932862191,"#000033AF","#000033AF",28300
"1491220","PACIFIC ASSOCIATION OF DOMESTIC INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",4500
"14932","PARSON TRANSPORTATION GROUP","Construction Services","Construction","Engineering, architecture & construction management services",73.9130434782609,26.0869565217391,"#000075AF","#000075AF",2300
"15045","PEST CONTROL OPERATORS OF CALIFORNIA","Miscellaneous Services","General Business","Pest control",21.4285714285714,78.5714285714286,"#940000AF","#940000AF",7000
"151585","CAMERON SMYTH CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",5000
"151603","CALIFORNIA SOCIETY OF HEALTH SYSTEM PHARMACISTS","Health Professionals","Health","Pharmacists",40,60,"#330000AF","#330000AF",2500
"151645","KRAMER-WILSON CO INSURANCE SERVICES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",2000
"15279","PUBLIC EMPLOYEES LOCAL 1","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",2500
"153819","DOUG LA MALFA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",6100
"153973","ATHENS SERVICES","Waste Management","Energy & Natural Resources","Waste management",20,80,"#990000AF","#9E0000AF",1250
"15399","RECREATION PAC","Recreation & Live Entertainment","General Business","Recreation & entertainment",50,50,"#000000AF","#000000AF",2000
"1540","LIBERTY MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",59.375,40.625,"#00002EAF","#00002EAF",16000
"1546","LINCOLN CLUB OF RIVERSIDE COUNTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",5400
"15479","RESCARE INC","Health Services","Health","Health care services",60,40,"#000033AF","#000033AF",2500
"155012","GRIFFIN STRUCTURES","Construction Services","Construction","Engineering, architecture & construction management services",0,100,"#FF0000AF","#FF0000AF",1250
"15648","RUCKA OBOYLE LOMBARDO & MCKENNA","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",4692.63
"15685","SA RECYCLING","Miscellaneous Manufacturing & Distributing","General Business","Recycling of metal, paper, plastics, etc.",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"15728","SAN FRANCISCO BAR PILOTS","Sea Transport","Transportation","Sea freight & passenger services",80.4964539007092,19.5035460992908,"#000099AF","#000099AF",28200
"15733","SAN JOSE SILICON VALLEY CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",100,0,"#0000FFAF","#0000FFAF",2000
"15733598","TOM HARMAN FOR BOARD OF EQUALIZATION 2014","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",15600
"15735","SAN LUIS OBISPO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",113000
"15737","SAN MATEO COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",270500
"15742425","ENGINEERING CONTRACTORS ASSOCIATION PAC 790","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2300
"15935088","MILLERCOORS","Uncoded","Uncoded","Uncoded",33.8836089344995,66.1163910655005,"#570000AF","#570000AF",11509.99
"15955283","EDF RENEWABLE SERVICES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"15976","SKILLED HEALTHCARE","Hospitals & Nursing Homes","Health","Nursing homes",35.3535353535354,64.6464646464647,"#4D0000AF","#4D0000AF",19800
"1599","MACYS INC","Retail Sales","General Business","Department, variety & convenience stores",56.5217391304348,43.4782608695652,"#00001FAF","#00001FAF",11500
"1602","MAERSK INC","Sea Transport","Transportation","Sea transport",74.1379310344828,25.8620689655172,"#00007AAF","#00007AAF",5800
"16035232","VIGILANT VIDEO INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2500
"16035799","CALIFORNIA WATER ASSOCIATION","Uncoded","Uncoded","Uncoded",47.2049689440994,52.7950310559006,"#0F0000AF","#0F0000AF",8050
"16036004","FLYERS ENERGY LLC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1500
"16036006","JEAN FULLER FOR SENATE 2014","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",33700
"16036109","LINEAGE LOGISTICS HOLDINGS LLC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2500
"16036202","CALIFORNIA STATE UNIVERSITY EMPLOYEES UNION","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",32100
"16036399","CALIFORNIA AIDS PAC-STATE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1250
"16039","SONY PICTURES ENTERTAINMENT","TV & Movie Production/Distribution","Communications & Electronics","Motion picture production & distribution",55.045871559633,44.954128440367,"#00001AAF","#00001AAF",10900
"16072","SOUTHERN CALIFORNIA CONTRACTORS ASSOCIATION","General Contractors","Construction","Builders associations",0,100,"#FF0000AF","#FF0000AF",11525
"1618","MANATT PHELPS & PHILLIPS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",72.2222222222222,27.7777777777778,"#000070AF","#000070AF",18000
"16191039","TOM BERRYHILL FOR SENATE 2014","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",46800
"16191043","NOBLE AMERICAS ENERGY SOLUTIONS","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",100,0,"#0000FFAF","#0000FFAF",2500
"16197285","DREYER BABICH BUCCOLA WOOD & CAMPORA LLP","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",6400
"1622813","COUNTRY VILLA HEALTH SERVICES","Hospitals & Nursing Homes","Health","Nursing homes",20,80,"#990000AF","#9E0000AF",10000
"16334","T-MOBILE","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",77.972824339148,22.027175660852,"#00008AAF","#00008AAF",6809.77
"16339","TAKEDA PHARMACEUTICALS","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",4500
"16387","TECHNET CALIFORNIA","Business Services","General Business","Political consultants & advisers",100,0,"#0000FFAF","#0000FFAF",9751.51
"1639","MARRIOTT INTERNATIONAL","Lodging & Tourism","General Business","Hotels & motels",58.5365853658537,41.4634146341463,"#000029AF","#000029AF",10250
"16394","TEJON RANCH","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",0,100,"#FF0000AF","#FF0000AF",8400
"16533879","DEMOCRATS FOR ISRAEL-STATE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",600
"16638","TRI-CAL INC","Agricultural Services & Products","Agriculture","Agricultural chemicals (fertilizers & pesticides)",47.9166666666667,52.0833333333333,"#0F0000AF","#0F0000AF",14400
"1669","MCDONALDS LOCAL OWNERS OPERATORS OF ARKANSAS","Food & Beverage","General Business","Restaurants & drinking establishments",48.8888888888889,51.1111111111111,"#0A0000AF","#0A0000AF",38250
"16741209","AFSCME DISTRICT COUNCIL 57","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",111750
"1675","MCKESSON CORP","Health Services","Health","Health care services",80,20,"#000099AF","#000099AF",7500
"16945","WALKUP MELODIA KELLY & SCHOENBERGER","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",7800
"17000302","CALIFORNIA ASSOCIATION OF PEST CONTROL ADVISERS","Miscellaneous Services","General Business","Pest control",35.2941176470588,64.7058823529412,"#4D0000AF","#4D0000AF",4250
"17008413","SPECIALTY EQUIPMENT MARKET ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",3000
"1703","MERCURY GENERAL CORP","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",30.791788856305,69.208211143695,"#660000AF","#660000AF",17050
"170434","ACTBLUE","Liberal Policy Organization","Ideology/Single Issue","Democratic-based groups (but not official party committees) and generic liberal/progressive ones",100,0,"#0000FFAF","#0000FFAF",729
"17080","WESTERN PLANT HEALTH ASSOCIATION","Agricultural Services & Products","Agriculture","Farm organizations & cooperatives",41.6666666666667,58.3333333333333,"#2E0000AF","#2E0000AF",6000
"171","AMERICAN RESORT DEVELOPMENT ASSOCIATION","Lodging & Tourism","General Business","Resorts",62.7329192546584,37.2670807453416,"#00003DAF","#00003DAF",16100
"1725","MICROSOFT","Computer Equipment & Services","Communications & Electronics","Computer software",87.6543209876543,12.3456790123457,"#0000BDAF","#0000BDAF",16200
"17299","CALIFORNIA CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",13.6170212765957,86.3829787234043,"#BD0000AF","#BD0000AF",35250
"17358991","WILLDAN GROUP INC","Uncoded","Uncoded","Uncoded",75,25,"#00007FAF","#00007FAF",4000
"1743","MIRANT CORP","Electric Utilities","Energy & Natural Resources","Electric power utilities",100,0,"#0000FFAF","#0000FFAF",4000
"17430033","ALLIANCE OF AUTOMOBILE MANUFACTURERS CALIFORNIA","Automotive","Transportation","Auto manufacturers",29.9920071300998,70.0079928699002,"#6B0000AF","#6B0000AF",40010.66
"1758","MONSANTO","Agricultural Services & Products","Agriculture","Agricultural services & related industries",66.403162055336,33.596837944664,"#000052AF","#000052AF",25300
"17600224","SD3 LLC","Uncoded","Uncoded","Uncoded",53.9641943734015,46.0358056265985,"#00000FAF","#00000FAF",19550
"17600257","LIEFF CABRASER HEIMANN & BERNSTEIN LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11700
"17639055","TY LIN INTERNATIONAL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4200
"1771","MORONGO CASINO RESORT SPA","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",36.9390103567319,63.0609896432681,"#470000AF","#470000AF",43450
"1774262","INSURANCE AUTO AUCTIONS","Automotive","Transportation","Auto dealers, new & used",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",4500
"1776","MOTION PICTURE ASSOCIATION OF AMERICA","TV & Movie Production/Distribution","Communications & Electronics","Motion picture production & distribution",37.037037037037,62.962962962963,"#420000AF","#420000AF",13500
"180668","SOLEM & ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",500
"1817","NATIONAL ASSOCIATION OF CHAIN DRUG STORES","Retail Sales","General Business","Drug stores",80,20,"#000099AF","#000099AF",5000
"1844386","FOOD4LESS","Food Processing & Sales","Agriculture","Food stores",1.33333333333333,98.6666666666667,"#FA0000AF","#FA0000AF",18750
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",0,100,"#FF0000AF","#FF0000AF",2000
"18574","HATCH MOTT MACDONALD","Construction Services","Construction","Engineering, architecture & construction management services",100,0,"#0000FFAF","#0000FFAF",4500
"18638","DIRECTV GROUP","Cable TV","Communications & Electronics","Satellite TV operators",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",14000
"1864","NATIONWIDE MUTUAL INSURANCE CO","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",76.1363636363636,23.8636363636364,"#000085AF","#000085AF",8800
"18734","CLEAR CHANNEL COMMUNICATIONS","TV & Movie Production/Distribution","Communications & Electronics","Commercial television & radio stations",60,40,"#000033AF","#000033AF",2500
"18774","CALIFORNIA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",62.8322747588803,37.1677252411197,"#00003DAF","#00003DAF",63765
"18775","CALIFORNIA PHARMACISTS ASSOCIATION","Health Professionals","Health","Pharmacists",60.8770522243202,39.1229477756798,"#000033AF","#000033AF",16614.29
"18824","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",10864.28
"1884","NEW MAJORITY CALIFORNIA","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",23500
"18846","PLANNED PARENTHOOD OF SANTA BARBARA, VENTURA & SAN LUIS OBISPO COUNTIES","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",10600
"18866","CALIFORNIA ASSOCIATION OF HEALTH FACILITIES","Hospitals & Nursing Homes","Health","Nursing homes",47.1477993055762,52.8522006944238,"#0F0000AF","#0F0000AF",66639.42
"18899","PRIME HEALTHCARE","Hospitals & Nursing Homes","Health","Hospitals",24.928092042186,75.071907957814,"#850000AF","#850000AF",31290
"1891","NIKE","Miscellaneous Manufacturing & Distributing","General Business","Personal products manufacturing",50,50,"#000000AF","#000000AF",2000
"18926924","CALIFORNIA GRAPE & TREE FRUIT LEAGUE","Uncoded","Uncoded","Uncoded",29.4117647058824,70.5882352941177,"#6B0000AF","#6B0000AF",4250
"18945","CALIFORNIA CHAPTER NATIONAL ASSOCIATION OF SOCIAL WORKERS","Welfare/Social Work","Government Agencies/Education/Other","Welfare & social work",100,0,"#0000FFAF","#0000FFAF",3000
"1896","NORCAL MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",68.2926829268293,31.7073170731707,"#00005CAF","#00005CAF",12300
"19017","AMERICAN BANKERS INSURANCE CO OF FLORIDA","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",52.6315789473684,47.3684210526316,"#00000AAF","#00000AAF",19000
"19021","AXCESS FINANCIAL SERVICES","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",100,0,"#0000FFAF","#0000FFAF",11500
"19022","CALIFORNIA ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",75.2475247524752,24.7524752475248,"#00007FAF","#00007FAF",10100
"19045","INSURANCE BROKERS & AGENTS OF THE WEST","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",54.2521994134897,45.7478005865103,"#000014AF","#000014AF",34100
"1905667","VENTURA COUNTY DEPUTY SHERIFFS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",9800
"19104","CALIFORNIA CONFERENCE BOARD OF THE AMALGAMATED TRANSIT UNION","Transportation Unions","Labor","Transportation unions",100,0,"#0000FFAF","#0000FFAF",35650
"19132","AFSCME LOCAL 2620","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",3500
"19134","AFSCME LOCAL 3299","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",11700
"19139","LOS ANGELES COUNTY PROBATION OFFICERS LOCAL 685","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",8800
"1915","NRG ENERGY","Electric Utilities","Energy & Natural Resources","Independent power generation & cogeneration",70,30,"#000066AF","#000066AF",15000
"19171","RETIRED PUBLIC EMPLOYEES ASSOCIATION OF CALIFORNIA","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",7297
"19177","DOMESTIC WORKERS LOCAL 3930","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",58500
"19178","UNITED NURSES ASSOCIATION OF CALIFORNIA / UNION OF HEALTH CARE PROFESSIONALS","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",38500
"19198","CALIFORNIA FEDERATION OF TEACHERS","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",100800
"1926","OCCIDENTIAL PETROLEUM","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",19.7979797979798,80.2020202020202,"#9E0000AF","#9E0000AF",49500
"193","AMERISOURCEBERGEN CORP","Pharmaceuticals & Health Products","Health","Pharmaceutical wholesale",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"19372472","HUMBOLDT REDWOOD COMPANY LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2500
"19443","CALIFORNIA DEPARTMENT OF FORESTRY FIRE FIGHTERS LOCAL 2881","Public Sector Unions","Labor","Police & fire fighters unions and associations",72.0101781170484,27.9898218829517,"#000070AF","#000070AF",78600
"19445","CALIFORNIA PROFESSIONAL FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",91.7745508579178,8.22544914208223,"#0000D1AF","#0000D1AF",145888.69
"19469547","BOWLBY GROUP INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1450
"19485","LOS ANGELES COUNTY FIRE FIGHTERS LOCAL 1014","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",4100
"195230","ELECTRICAL WORKERS LOCAL 684","General Trade Unions","Labor","Electrical workers/IBEW",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"19531","SAN BERNARDINO COUNTY PROFESSIONAL FIRE FIGHTERS LOCAL 935","Public Sector Unions","Labor","Police & fire fighters unions and associations",8.33333333333333,91.6666666666667,"#D60000AF","#D60000AF",6000
"19532","SAN FRANCISCO FIRE FIGHTERS LOCAL 798","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",3200
"19533","SAN JOSE FIRE FIGHTERS LOCAL 230","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",2000
"19557","CALIFORNIA CONFERENCE OF MACHINISTS & AEROSPACE WORKERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10250
"19595","CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",157800
"196","ALTICOR","Retail Sales","General Business","Direct sales",31.25,68.75,"#610000AF","#610000AF",8000
"19613","ELECTRICAL WORKERS LOCAL 595","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",45400
"19629","ELECTRICAL WORKERS LOCAL 18","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",9000
"19647","ELECTRICAL WORKERS LOCAL 302","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",39000
"1965","OWENS-ILLINOIS","Miscellaneous Manufacturing & Distributing","General Business","Glass products",89.2086330935252,10.7913669064748,"#0000C7AF","#0000C7AF",13900
"19652","ELECTRICAL WORKERS LOCAL 332","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",9400
"19671","ELECTRICAL WORKERS LOCAL 477","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",15700
"19684","ELECTRICAL WORKERS LOCAL 6","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",3250
"19688","ELECTRICAL WORKERS LOCAL 617","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",5000
"19733","CALIFORNIA TEAMSTERS JOINT COUNCIL 42","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",12347.35
"19766193","PARAMEDICS PLUS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3500
"19815","ENGINEERS & SCIENTISTS OF CALIFORNIA LOCAL 20","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",2450
"19822","PROFESSIONAL & TECHNICAL ENGINEERS LOCAL 21","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",3450
"19825","LONGSHORE & WAREHOUSE LOCAL 13","Transportation Unions","Labor","Merchant marine & longshoremen unions",100,0,"#0000FFAF","#0000FFAF",28700
"19845","BRICKLAYERS & ALLIED CRAFTWORKERS LOCAL 3 CALIFORNIA","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1100
"19860","CALIFORNIA-NEVADA CONFERENCE OF OPERATING ENGINEERS","General Trade Unions","Labor","Construction unions",92.9292929292929,7.07070707070707,"#0000D6AF","#0000D6AF",49500
"19860556","BOEHRINGER INGELHEIM USA CORPORATION","Uncoded","Uncoded","Uncoded",20,80,"#990000AF","#9E0000AF",5000
"19874","OPERATING ENGINEERS LOCAL 12","General Trade Unions","Labor","Construction unions",95.7081545064378,4.29184549356223,"#0000E5AF","#0000E5AF",46600
"19894","OPERATING ENGINEERS LOCAL 3","General Trade Unions","Labor","Construction unions",97.1091016926672,2.89089830733279,"#0000F0AF","#0000F0AF",86478.31
"1990","PARSONS BRINCKERHOFF QUADE & DOUGLAS","Construction Services","Construction","Engineering, architecture & construction management services",97.5904078957514,2.40959210424859,"#0000F0AF","#0000F0AF",6225.12
"1993","PASKENTA BAND OF NOMLAKI INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",60,40,"#000033AF","#000033AF",19500
"19971","CALIFORNIA STATE COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",99.4100294985251,0.589970501474926,"#0000FAAF","#0000FAAF",169500
"199914","MICHELLE STEEL CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",5400
"20","ACCREDITED SURETY & CASUALTY","Miscellaneous Finance","Finance, Insurance & Real Estate","Bail Bond Services",50,50,"#000000AF","#000000AF",1500
"20039","LABORERS LOCAL 300","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",30900
"20103","NORTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",7900
"20131","CALIFORNIA LABOR FEDERATION AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",122400
"20205","CALIFORNIA TEACHERS ASSOCIATION","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",187000
"2021","PEPSICO","Food & Beverage","General Business","Beverages (non-alcoholic)",58.6409627143109,41.3590372856891,"#000029AF","#000029AF",19342.81
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",79.8525798525799,20.1474201474201,"#000094AF","#000094AF",20350
"203475","CALIFORNIA BAIL AGENTS ASSOCIATION","Miscellaneous Finance","Finance, Insurance & Real Estate","Bail Bond Services",100,0,"#0000FFAF","#0000FFAF",1000
"2035","PACIFIC GAS & ELECTRIC CO","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",37.7777777777778,62.2222222222222,"#420000AF","#420000AF",76500
"20360","SAN DIEGO IMPERIAL COUNTIES CENTRAL LABOR COUNCIL","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",7900
"20368","CALIFORNIA STATE COUNCIL OF SERVICE EMPLOYEES","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",113100
"20370","CALIFORNIA UNITED HOMECARE WORKERS LOCAL 4034","General Trade Unions","Labor","Health worker unions",53.5714285714286,46.4285714285714,"#00000FAF","#00000FAF",8400
"20377","HEALTH CARE WORKERS LOCAL 250","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",90250
"20416","SERVICE EMPLOYEES LOCAL 1021","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",23550
"20436","SERVICE EMPLOYEES LOCAL 521","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",12000
"20441","SERVICE EMPLOYEES LOCAL 721","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",54600
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",20,80,"#990000AF","#9E0000AF",39000
"20461","UNITED LONG TERM CARE WORKERS LOCAL 6434","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",54600
"20471","SHEET METAL WORKERS LOCAL 104","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",13400
"20499","WESTERN STATES COUNCIL OF SHEET METAL WORKERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",20100
"20524","CALIFORNIA STATE PIPE TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",76000
"20544","PLUMBERS & PIPEFITTERS LOCAL 159","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10800
"20584","PLUMBERS & PIPEFITTERS LOCAL 342","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10300
"20590","PLUMBERS & FITTERS LOCAL 38","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10700
"20639","PLUMBERS & STEAMFITTERS LOCAL 343","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",3000
"20664","PLUMBERS STEAMFITTERS & REFRIGERATION FITTERS LOCAL 393","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",28300
"20666","SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",25700
"20667","SPRINKLER FITTERS & APPRENTICES LOCAL 483","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",7550
"20671","SPRINKLER FITTERS LOCAL 709","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1500
"20698","AUTO WORKERS REGION 5","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",64200
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",37.9823307393694,62.0176692606306,"#420000AF","#420000AF",66873.2
"207381","VALENCIA ACURA","Automotive","Transportation","Auto dealers, new & used",0,100,"#FF0000AF","#FF0000AF",1000
"20831","NORTHERN CALIFORNIA REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",98.1718464351005,1.82815356489945,"#0000F5AF","#0000F5AF",109400
"20839","SOUTHWEST REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",93.1340872374798,6.86591276252019,"#0000DBAF","#0000DBAF",123800
