"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"3287","CALIFORNIA CREDIT UNION LEAGUE","Credit Unions","Finance, Insurance & Real Estate","Credit unions",66.6597522054219,33.3402477945781,"#000052AF","#000052AF",133922.22
"2104","PRICEWATERHOUSECOOPERS","Miscellaneous Finance","Finance, Insurance & Real Estate","Financial services & consulting",87.7024595080984,12.2975404919016,"#0000BDAF","#0000BDAF",83350
"3778","FOX GROUP","TV & Movie Production/Distribution","Communications & Electronics","Broadcasting & motion pictures",92.4479826484849,7.55201735151507,"#0000D6AF","#0000D6AF",52965.98
"11881","EDVOICE","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",74.9163879598662,25.0836120401338,"#00007AAF","#00007AAF",89700
"4359170","CTIA","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",57.5307884289853,42.4692115710147,"#000024AF","#000024AF",27895.22
"12501","GOLDEN STATE WATER CO","Water Utilities","Energy & Natural Resources","Water utilities",24.5098039215686,75.4901960784314,"#850000AF","#850000AF",10200
"1639","MARRIOTT INTERNATIONAL","Lodging & Tourism","General Business","Hotels & motels",94.7423764458465,5.25762355415352,"#0000E0AF","#0000E0AF",95100
"214562","RIZIO & NELSON","Uncoded","Uncoded","Uncoded",42.0376167881426,57.9623832118574,"#290000AF","#290000AF",13083.52
"4777","YOUNGS MARKET CO","Beer, Wine & Liquor","General Business","Liquor wholesalers",60.3658536585366,39.6341463414634,"#000033AF","#000033AF",82000
"3282","CALIFORNIA ASSOCIATION OF PSYCHIATRIC TECHNICIANS","Health Professionals","Health","Psychiatrists & psychologists",95.7746478873239,4.22535211267606,"#0000E5AF","#0000E5AF",71000
"250137","CALIFORNIA WASTE SOLUTIONS INC","Waste Management","Energy & Natural Resources","Waste management",100,0,"#0000FFAF","#0000FFAF",9500
"233534","MTC DISTRIBUTING","Miscellaneous Business","General Business","Wholesale trade",78.9473684210526,21.0526315789474,"#00008FAF","#00008FAF",9500
"32375788","PLUMBERS & FITTERS LOCAL 761","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",14000
"10775","CALIFORNIA MORTGAGE BANKERS ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",54.0826370448921,45.9173629551079,"#000014AF","#000014AF",97998.18
"2774","WALGREEN CO","Retail Sales","General Business","Drug stores",79.1304347826087,20.8695652173913,"#000094AF","#000094AF",115000
"32651","SOLARCITY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",91.0421254064504,8.95787459354961,"#0000D1AF","#0000D1AF",94888.58
"22215129","PLUMBERS & STEAMFITTERS LOCAL 230","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",8750
"18774","CALIFORNIA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",79.2687455608075,20.7312544391925,"#000094AF","#000094AF",99849.24
"793","DIAGEO","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",64.6851084588578,35.3148915411422,"#000047AF","#000047AF",50796.22
"26453","DAS WILLIAMS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",39800
"635723","HOLLIDAY ROCK CO","Uncoded","Uncoded","Uncoded",11.4695340501792,88.5304659498208,"#C70000AF","#C70000AF",13950
"14650","NOSSAMAN GUNTHER KNOX & ELLIOTT","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",84.713946994762,15.286053005238,"#0000ADAF","#0000ADAF",58877.2
"279084","MEDNAX SERVICES","Health Professionals","Health","Physicians",100,0,"#0000FFAF","#0000FFAF",14700
"2675","UNION PACIFIC RAILROAD","Railroads","Energy & Natural Resources","Railroads",60.4484304932735,39.5515695067265,"#000033AF","#000033AF",111500
"291545","SUNKIST","Crop Production & Basic Processing","Agriculture","Vegetables, fruits & tree nuts",23.8853503184713,76.1146496815287,"#8A0000AF","#8A0000AF",31400
"2007830","AFSCME LOCAL 1902","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",12400
"1349477","CALIFORNIA AFRICAN AMERICAN PAC","Minority & Disability Groups","Ideology/Single Issue","Minority & ethnic groups",100,0,"#0000FFAF","#0000FFAF",10200
"2725","VALERO ENERGY","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",55.6156968876861,44.3843031123139,"#00001AAF","#00001AAF",73900
"6898","GEICO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",61.6438356164384,38.3561643835616,"#000038AF","#000038AF",29200
"2328456","PLUMBERS PIPEFITTERS STEAMFITTERS & REFRIGERATION LOCAL 246","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",12600
"274898","UNITEDHEALTH GROUP","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",35500
"741","CVS CAREMARK","Retail Sales","General Business","Drug stores",80.3493449781659,19.6506550218341,"#000099AF","#000099AF",114500
"1869930","LACPPOA","Public Sector Unions","Labor","Police & fire fighters unions and associations",60,40,"#000033AF","#000033AF",17500
"12265","FOSTER POULTRY FARMS","Poultry & Eggs","Agriculture","Poultry & eggs",90.3225806451613,9.67741935483871,"#0000CCAF","#0000CCAF",77500
"10670","BURRTEC WASTE INDUSTRIES","Waste Management","Energy & Natural Resources","Waste management",11.83970856102,88.16029143898,"#C70000AF","#C70000AF",27450
"914","ENTERPRISE HOLDINGS","Automotive","Transportation","Car & truck rental agencies",39.2774706717945,60.7225293282055,"#380000AF","#380000AF",56775.55
"22258792","ROCKPORT HEALTHCARE SERVICES","Uncoded","Uncoded","Uncoded",68.3060109289617,31.6939890710383,"#00005CAF","#00005CAF",91500
"2692","UNITED HEALTHCARE SERVICES","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",55.1724137931034,44.8275862068966,"#00001AAF","#00001AAF",14500
"26717","COTCHETT, JOSEPH W","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",11900
"16508691","UNITED AUBURN INDIAN COMMUNITY OF THE URBAN RANCHERIA","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",38.3479247526146,61.6520752473854,"#3D0000AF","#3D0000AF",38928.13
"36768","SAN GABRIEL VALLEY WATER CO","Water Utilities","Energy & Natural Resources","Water utilities",100,0,"#0000FFAF","#0000FFAF",27966.07
"14087","MEDICAL INSURANCE EXCHANGE OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",78.2520325203252,21.7479674796748,"#00008FAF","#00008FAF",49200
"20667","SPRINKLER FITTERS & APPRENTICES LOCAL 483","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",27100
"3283","CALIFORNIA BEER & BEVERAGE DISTRIBUTORS","Beer, Wine & Liquor","General Business","Liquor wholesalers",72.5553479531752,27.4446520468248,"#000070AF","#000070AF",114412.09
"24802084","GILEAD SCIENCES INC","Pharmaceuticals & Health Products","Health","Biotech products & research",77.6545166402536,22.3454833597464,"#00008AAF","#00008AAF",126200
"19535","SANTA CLARA COUNTY FIRE FIGHTERS LOCAL 1165","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",12700
"2826","WESCOM CREDIT UNION","Credit Unions","Finance, Insurance & Real Estate","Credit unions",88.5844748858447,11.4155251141553,"#0000C2AF","#0000C2AF",10950
"11128","CLEAN ENERGY FUELS CORP","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",38175
"9904","ALLERGAN","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",58.2897033158813,41.7102966841187,"#000029AF","#000029AF",57300
"19132","AFSCME LOCAL 2620","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",17400
"19372472","HUMBOLDT REDWOOD COMPANY LLC","Uncoded","Uncoded","Uncoded",50.6653762400194,49.3346237599806,"#000000AF","#000000AF",20665
"4102","PALA BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",68.187274909964,31.812725090036,"#00005CAF","#00005CAF",83300
"22508","HEAT & FROST INSULATORS LOCAL 16","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",9000
"3122","CALIFORNIA ASSOCIATION OF MARRIAGE & FAMILY THERAPISTS","Welfare/Social Work","Government Agencies/Education/Other","Welfare & social work",61.1178614823815,38.8821385176185,"#000038AF","#000038AF",82300
"1725","MICROSOFT","Computer Equipment & Services","Communications & Electronics","Computer software",94.5320331723321,5.46796682766791,"#0000E0AF","#0000E0AF",54865
"26172019","WARNER BROS ENTERTAINMENT INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",33000
"153973","ATHENS SERVICES","Waste Management","Energy & Natural Resources","Waste management",70.4273504273504,29.5726495726496,"#000066AF","#000066AF",29250
"13753","LOS ANGELES COLLEGE FACULTY GUILD LOCAL 1521","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",36650
"18866","CALIFORNIA ASSOCIATION OF HEALTH FACILITIES","Hospitals & Nursing Homes","Health","Nursing homes",72.4585774915431,27.5414225084569,"#000070AF","#000070AF",172666.39
"22278758","SUNPOWER CORPORATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",17000
"1212","HEALTH NET INC","Health Services","Health","HMOs",50.5535055350554,49.4464944649446,"#000000AF","#000000AF",108400
"38566628","CONSUMER ATTORNEYS ASSOCIATION OF LOS ANGELES PAC SPONSORED BY CONSUMER ATTORNEYS ASSOCIATION OF LOS ANGELES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",14800
"464","CALPINE CORP","Electric Utilities","Energy & Natural Resources","Independent power generation & cogeneration",81.203007518797,18.796992481203,"#00009EAF","#00009EAF",59850
"1589","LYONS-MAGNUS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",0,100,"#FF0000AF","#FF0000AF",11300
"15728","SAN FRANCISCO BAR PILOTS","Sea Transport","Transportation","Sea freight & passenger services",86.1407249466951,13.8592750533049,"#0000B8AF","#0000B8AF",46900
"15257","PROMETHEUS REAL ESTATE GROUP","Real Estate","Finance, Insurance & Real Estate","Real estate agents & managers",100,0,"#0000FFAF","#0000FFAF",10500
"2166057","FOSTER INTERSTATE MEDIA INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",15200
"2205759","SAFEWAY INC","Food Processing & Sales","Agriculture","Food stores",67.2782874617737,32.7217125382263,"#000057AF","#000057AF",32700
"2838","WESTERN UNITED DAIRYMENS ASSOCIATION","Dairy","Agriculture","Dairy farmers & wholesale and retail milk, cheese and ice cream dealers",55.6179775280899,44.3820224719101,"#00001AAF","#00001AAF",53400
"432","BUILDING OWNERS & MANAGERS ASSOCIATION OF CALIFORNIA","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",58.019801980198,41.980198019802,"#000029AF","#000029AF",50500
"18734","CLEAR CHANNEL COMMUNICATIONS","TV & Movie Production/Distribution","Communications & Electronics","Commercial television & radio stations",92.7007299270073,7.2992700729927,"#0000D6AF","#0000D6AF",13700
"139714","EQUALITY CALIFORNIA PAC","Gay/Lesbian Rights & Issues","Ideology/Single Issue","Gay & lesbian rights and issues",100,0,"#0000FFAF","#0000FFAF",45000
"1457","KOCH INDUSTRIES","Chemical & Related Manufacturing","General Business","Chemicals",0,100,"#FF0000AF","#FF0000AF",40600
"4222","PACIFIC LIFE INSURANCE CO","Insurance","Finance, Insurance & Real Estate","Life insurance",42.9305912596401,57.0694087403599,"#290000AF","#290000AF",38900
"40613800","PEPSICO INC","Uncoded","Uncoded","Uncoded",80.5323872938785,19.4676127061215,"#000099AF","#000099AF",15410.21
"2021","PEPSICO","Food & Beverage","General Business","Beverages (non-alcoholic)",69.7218590888269,30.2781409111731,"#000061AF","#000061AF",125413.05
"26400515","ORANGE COUNTY REGISTRAR OF VOTERS","Uncoded","Uncoded","Uncoded",21.9320722829526,78.0679277170474,"#940000AF","#940000AF",10603.33
"2938","AETNA","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",60.9544468546638,39.0455531453362,"#000033AF","#000033AF",46100
"3279","CALIFORNIA ASSOCIATION OF HEALTH UNDERWRITERS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",58.2763337893297,41.7236662106703,"#000029AF","#000029AF",73100
"10707","CALIFORNIA ACADEMY OF EYE PHYSICIANS & SURGEONS","Health Professionals","Health","Optometrists & ophthalmologists",78.2608695652174,21.7391304347826,"#00008FAF","#00008FAF",34500
"16514361","WESTERN PISTACHIO ASSOCIATION","Crop Production & Basic Processing","Agriculture","Vegetables, fruits & tree nuts",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",18000
"606","CLOROX CO","Chemical & Related Manufacturing","General Business","Household cleansers & chemicals",53.1581889323644,46.8418110676356,"#00000FAF","#00000FAF",89450
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",86.4969135802469,13.5030864197531,"#0000B8AF","#0000B8AF",64800
"385","BOEING CO","Air Transport","Transportation","Aircraft manufacturers",90.1639344262295,9.83606557377049,"#0000CCAF","#0000CCAF",30500
"695","CORRECTIONS CORP OF AMERICA","Miscellaneous Business","General Business","Correctional facilities construction & management/for-profit",63.8143917025366,36.1856082974634,"#000042AF","#000042AF",106395.89
"1039","NEXTERA ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",78.9473684210526,21.0526315789474,"#00008FAF","#00008FAF",19000
"3412","COCA-COLA","Food & Beverage","General Business","Beverages (non-alcoholic)",93.0278884462151,6.97211155378486,"#0000DBAF","#0000DBAF",50200
"22257516","S&F MANAGEMENT COMPANY LLC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",24500
"27925546","GBN PARTNERS LLC","Uncoded","Uncoded","Uncoded",88.7640449438202,11.2359550561798,"#0000C2AF","#0000C2AF",8900
"4148","NOVARTIS CORP","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",89.065606361829,10.934393638171,"#0000C7AF","#0000C7AF",50300
"13798524","ASSOCIATED BUILDERS & CONTRACTORS NORTHERN CALIFORNIA CHAPTER","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",17100
"3291","CALIFORNIA GROCERS ASSOCIATION","Food Processing & Sales","Agriculture","Food stores",55.8194774346793,44.1805225653207,"#00001AAF","#00001AAF",84200
"13477335","VARCOMM INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",8400
"297321","DENOVA HOMES INC","Uncoded","Uncoded","Uncoded",88.135593220339,11.864406779661,"#0000C2AF","#0000C2AF",17700
"17430033","ALLIANCE OF AUTOMOBILE MANUFACTURERS CALIFORNIA","Automotive","Transportation","Auto manufacturers",70.9912536443149,29.0087463556851,"#000066AF","#000066AF",68600
"22418814","PONDEROSA HOMES II INC","Uncoded","Uncoded","Uncoded",55.1181102362205,44.8818897637795,"#00001AAF","#00001AAF",12700
"6146","CALIFORNIA CHIROPRACTIC ASSOCIATION","Health Professionals","Health","Chiropractors",58.6492074431427,41.3507925568573,"#000029AF","#000029AF",72550
"915","ENTERTAINMENT SOFTWARE ASSOCIATION","Computer Equipment & Services","Communications & Electronics","Computer software",81.7401758494105,18.2598241505895,"#00009EAF","#00009EAF",54765.04
"29398","SCCA PAC","Uncoded","Uncoded","Uncoded",31.6062176165803,68.3937823834197,"#610000AF","#610000AF",19300
"10893","CARE AMBULANCE SERVICES","Health Services","Health","Health care services",57.286432160804,42.713567839196,"#000024AF","#000024AF",9950
"10764","CALIFORNIA INDEPENDENT OIL MARKETERS ASSOCIATION","Oil & Gas","Energy & Natural Resources","Gasoline service stations",46.3777089783282,53.6222910216718,"#140000AF","#140000AF",80750
"33965","DISCOVERY BUILDERS INC","General Contractors","Construction","Construction, unclassified",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",9800
"25153458","PARAMOUNT FARMING COMPANY LLC","Uncoded","Uncoded","Uncoded",81.651376146789,18.348623853211,"#00009EAF","#00009EAF",43600
"773","DELOITTE","Accountants","Finance, Insurance & Real Estate","Accountants",81.078278900985,18.921721099015,"#00009EAF","#00009EAF",96450
"1233","HEWLETT PACKARD","Electronics Manufacturing & Services","Communications & Electronics","Electronics manufacturing & services",57.6853526220615,42.3146473779385,"#000024AF","#000024AF",27650
"22243","JUDY CHU FOR CONGRESS","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",7534.63
"24724788","PACIFIC LIFE","Uncoded","Uncoded","Uncoded",70.9876543209877,29.0123456790123,"#000066AF","#000066AF",81000
"95","ALLSTATE INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",67.2897196261682,32.7102803738318,"#000057AF","#000057AF",85600
"9954894","MERCK SHARP & DOHM CORP","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",87.0775347912525,12.9224652087475,"#0000BDAF","#0000BDAF",50300
"3627","FEDERAL EXPRESS","Air Transport","Transportation","Express delivery services",57.0291777188329,42.9708222811671,"#000024AF","#000024AF",75400
"20590","PLUMBERS & FITTERS LOCAL 38","General Trade Unions","Labor","Construction unions",97.3958333333333,2.60416666666667,"#0000F0AF","#0000F0AF",19200
"81171","E-W SERVICES INC","Uncoded","Uncoded","Uncoded",81.4814814814815,18.5185185185185,"#00009EAF","#00009EAF",6750
"1758","MONSANTO","Agricultural Services & Products","Agriculture","Agricultural services & related industries",67.2036823935558,32.7963176064442,"#000057AF","#000057AF",86900
"11410","COVANTA ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",19300
"16039","SONY PICTURES ENTERTAINMENT","TV & Movie Production/Distribution","Communications & Electronics","Motion picture production & distribution",100,0,"#0000FFAF","#0000FFAF",26800
"4265","PHRMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",86.8090452261306,13.1909547738693,"#0000B8AF","#0000B8AF",79600
"412","BRINKER INTERNATIONAL","Food & Beverage","General Business","Restaurants & drinking establishments",80.4347826086957,19.5652173913043,"#000099AF","#000099AF",23000
"42168","SEA WORLD PARKS & ENTERTAINMENT","Lodging & Tourism","General Business","Resorts",67.3202614379085,32.6797385620915,"#000057AF","#000057AF",15300
"22215422","JOHN CHIANG CAMPAIGN CMTE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",13328
"3250","BP NORTH AMERICA","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",71.8518518518519,28.1481481481481,"#00006BAF","#00006BAF",33750
"18945","CALIFORNIA CHAPTER NATIONAL ASSOCIATION OF SOCIAL WORKERS","Welfare/Social Work","Government Agencies/Education/Other","Welfare & social work",100,0,"#0000FFAF","#0000FFAF",9200
"20544","PLUMBERS & PIPEFITTERS LOCAL 159","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",6200
"27918680","CALIFORNIA ASSOCIATION OF HEALTH PLANS","Uncoded","Uncoded","Uncoded",65.6480770175203,34.3519229824798,"#00004DAF","#00004DAF",39299.11
"505817","ADMINISTRATIVE SERVICES COOPERATIVE","Business Services","General Business","Management consultants & services",100,0,"#0000FFAF","#0000FFAF",20700
"481","CAPITAL ONE FINANCIAL CORP","Finance & Credit Companies","Finance, Insurance & Real Estate","Credit agencies & finance companies",67.9287305122494,32.0712694877506,"#000057AF","#000057AF",22450
"37999108","AMGEN","Pharmaceuticals & Health Products","Health","Biotech products & research",62.4256837098692,37.5743162901308,"#00003DAF","#00003DAF",84100
"15746591","THORSNES BARTOLOTTA MCGUIRE LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",8903.03
"2568","TELACU INDUSTRIES","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",100,0,"#0000FFAF","#0000FFAF",16200
"13473623","E&B NATURAL RESOURCES MGMT CORPORATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6200
"6458","COX COMMUNICATIONS","Miscellaneous Communications & Electronics","Communications & Electronics","Communications & electronics",53.8553906853075,46.1446093146925,"#00000FAF","#00000FAF",29147.5
"8663","REPUBLIC SERVICES","Waste Management","Energy & Natural Resources","Waste management",62.4999892241348,37.5000107758652,"#00003DAF","#00003DAF",34799.99
"38575857","FACULTY ASSOCIATION OF CALIFORNIA, CALIFORNIA COMMUNITY COLLEGES FACCC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",9438.59
"13477248","CRAIN ORCHARDS","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",7600
"22367982","STOMPER COMPANY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6100
"1198","HARTFORD FINANCIAL SERVICES","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",72.763949425453,27.236050574547,"#000070AF","#000070AF",83283
"16387","TECHNET CALIFORNIA","Business Services","General Business","Political consultants & advisers",100,0,"#0000FFAF","#0000FFAF",23127.68
"65805","SHINGLE SPRINGS BAND MIWOK INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",38.0952380952381,61.9047619047619,"#3D0000AF","#3D0000AF",21000
"1338","INTERNATIONAL PAPER","Forestry & Forest Products","Agriculture","Paper & pulp mills and paper manufacturing",80.6576402321083,19.3423597678917,"#000099AF","#000099AF",51700
"83419","BERKELEY FIRE FIGHTERS LOCAL 1227","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",10000
"22248376","SAN FRANCISCO BAR PILOTS'","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11000
"11335","CONSTRUCTION EMPLOYERS ASSOCIATION","General Contractors","Construction","Builders associations",65.288035450517,34.711964549483,"#00004DAF","#00004DAF",67700
"301810","SUNRUN INC","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",18000
"1618","MANATT PHELPS & PHILLIPS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",89.4219871552701,10.5780128447299,"#0000C7AF","#0000C7AF",66175
"15810","SCHNITZER STEEL INDUSTRIES","Miscellaneous Manufacturing & Distributing","General Business","Recycling of metal, paper, plastics, etc.",68.75,31.25,"#00005CAF","#00005CAF",16000
"19243","PERALTA FEDERATION OF TEACHERS LOCAL 1603","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",7000
"151603","CALIFORNIA SOCIETY OF HEALTH SYSTEM PHARMACISTS","Health Professionals","Health","Pharmacists",86.2068965517241,13.7931034482759,"#0000B8AF","#0000B8AF",14500
"20107","LABORERS LOCAL 261","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",9100
"19652","ELECTRICAL WORKERS LOCAL 332","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",20000
"13479080","DEMOCRATIC WOMEN OF MONTEREY COUNTY","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6500
"22322596","LOS ANGELES COUNTY MEDICAL ASSOCIATION PAC LACPAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",22400
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",74.6913580246914,25.3086419753086,"#00007AAF","#00007AAF",81000
"3868","INTUIT INC","Computer Equipment & Services","Communications & Electronics","Computer software",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",17500
"7991","NATIONAL ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",67.9389312977099,32.0610687022901,"#000057AF","#000057AF",65500
"22237157","FOX ENTERTAINMENT GROUP INC","Uncoded","Uncoded","Uncoded",59.5219313414238,40.4780686585762,"#00002EAF","#00002EAF",30880.92
"60727","LA COUNTY DISPOSAL ASSOCIATION","Waste Management","Energy & Natural Resources","Waste management",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",7000
"3902","JP MORGAN CHASE","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",65.625,34.375,"#00004DAF","#00004DAF",32000
"11024517","PLUMBERS & STEAMFITTERS LOCAL 761","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",9500
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",21400
"83437","SERVICE EMPLOYEES LOCAL 121RN","Public Sector Unions","Labor","State & local government employee unions",92.156862745098,7.84313725490196,"#0000D6AF","#0000D6AF",25500
"37505304","EBAY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",25900
"33781","STATE COALITION OF PROBATION ORGANIZATIONS","Civil Servants/Public Officials","Government Agencies/Education/Other","Courts & justice system",96.9438241256357,3.05617587436428,"#0000EBAF","#0000EBAF",32720.63
"113907","LOS ANGELES SCHOOL POLICE ASSOCATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",9000
"1669","MCDONALDS LOCAL OWNERS OPERATORS OF ARKANSAS","Food & Beverage","General Business","Restaurants & drinking establishments",50.2982107355865,49.7017892644135,"#000000AF","#000000AF",100600
"2144","QUALCOMM","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",76.6666666666667,23.3333333333333,"#000085AF","#000085AF",60000
"4480284","SUNOVION","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",18000
"10708","CALIFORNIA ACADEMY OF FAMILY PHYSICIANS","Health Professionals","Health","Physicians",87.1194379391101,12.8805620608899,"#0000BDAF","#0000BDAF",42700
"28220357","CA PAWNBROKERS ASSOCIATION","Uncoded","Uncoded","Uncoded",73.6842105263158,26.3157894736842,"#000075AF","#000075AF",28500
"4756","WASTE MANAGEMENT","Waste Management","Energy & Natural Resources","Waste management",85.3236940805566,14.6763059194434,"#0000B3AF","#0000B3AF",18397
"80054","FREMONT FIRE FIGHTERS LOCAL 1689","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",5400
"640334","EXCHANGE CONTRACTORS","General Contractors","Construction","Builders associations",65.2420357472294,34.7579642527706,"#00004DAF","#00004DAF",7480.3
"12001159","JFW COOK CORPORATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",4950
"40613979","PLUMBING INDUSTRY CONSUMER PROTECTION FUND UNITED ASSOCIATION LOCAL 159","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5700
"19684","ELECTRICAL WORKERS LOCAL 6","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",11200
"22278882","HERNANDEZ FOR ASSEMBLY 2014","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",9897.5
"10743","CALIFORNIA CATTLEMENS ASSOCIATION","Livestock","Agriculture","Livestock",75.1700680272109,24.8299319727891,"#00007FAF","#00007FAF",29400
"1891","NIKE","Miscellaneous Manufacturing & Distributing","General Business","Personal products manufacturing",82.1700541138215,17.8299458861785,"#0000A3AF","#0000A3AF",36718.9
